Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,48.975201,-118.585098,32.75,,1.7975,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,48.977699,-112.732697,39.5,,1.815,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,48.978,-112.733,38.7,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,48.98,-118.59,35.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,48.98,-117.56,37.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,48.98,-112.73,39.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,48.981,-117.559,33.2,,1.77,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,48.9813,-117.558601,34.0,,1.77,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,48.9893,8.4921,25.0,,1.75,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,48.99,-106.93,44.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,48.99,-105.92,63.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,48.991,-106.925,41.2,,1.7,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,48.991199,-106.9254,43.0,,1.8275,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,48.992599,-105.915298,44.75,,1.87,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,48.993,-105.915,40.2,,1.72,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,48.996,11.521,31.0,,1.67,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,48.9962,11.5213,28.9,,1.67,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,48.998,-122.085,31.2,,1.79,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0,-124.7,28.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.0,-122.09,37.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.0,119.5,34.9,,1.68,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.0,120.0,34.8,,1.69,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.0,129.0,26.0,,1.87,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.0,129.5,35.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.003,-90.759,46.9,,1.65,,,,,,,,,America_North,Angus2009,Stephenson 2024,Hk,-,,,,,,,
,,49.01,-79.11,41.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.0144,8.4301,30.4,,1.79,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0204,8.367,23.8,,1.96,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0212,8.1668,25.1,,1.65,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0224,8.2392,29.0,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.04,129.87,31.25,,1.8,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0454,8.0579,22.2,,2.03,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0469,7.8994,25.0,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.048,-120.384,33.2,,1.76,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,49.048,-120.383698,30.25,,1.81,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,49.05,-120.38,37.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.05,-72.74,40.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.0549,5.991,27.0,,1.89,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.06,-122.06,30.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.06,-113.91,34.0,,2.09,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.06,-76.98,36.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.0619,16.3952,34.0,,1.7,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.062,16.395,31.0,,1.66,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.0665,7.8096,25.3,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0672,7.8114,25.3,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0709,7.6947,24.7,,1.74,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.0867,11.5263,28.1,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.098,-121.48,32.3,,1.75,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,49.098301,-121.4804,29.75,,1.895,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,49.1,-121.48,35.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.1,-103.06,49.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.1,-79.14,38.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.1062,10.1688,26.5,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.1121,11.6767,28.2,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.124,7.5315,23.6,,1.85,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.13,13.58,39.0,,1.7,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.1309,13.5782,41.1,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.131,13.578,38.0,,1.71,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.1381,8.0753,20.5,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.14,-111.78,39.0,,1.87,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.144,12.878,34.0,,1.79,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.144,12.8782,34.0,,1.78,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.16,-73.58,42.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.1679,-73.3362,42.2,,1.73,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,49.17,-73.34,41.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.1742,7.9384,25.0,,1.68,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.175,-89.596,43.8,,1.78,,,,,,,,,America_North,Angus2009,Stephenson 2024,Hk,-,,,,,,,
,,49.1843,8.0551,22.7,,1.86,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.187,8.0183,25.9,,1.58,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.1933,7.3693,25.0,,1.83,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.22,-124.81,36.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.2222,8.2805,30.1,,1.37,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.23,-123.99,52.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.26,-57.5,33.0,,1.77,,,,,,,,,America_North,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.26,59.94,43.0,,1.8,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.2704,119.7414,35.1,,1.652,,,,,,,,,Asia_China,Chen2010,Stephenson 2024,Hk,-,,,,,,,
,,49.2709,11.67,28.0,,1.78,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.2739,9.052,26.3,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.28,-63.24,38.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.29,-122.57,69.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.29,-79.16,51.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.2948,15.4871,34.6,,1.72,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.3064,6.9213,26.9,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.308,16.593,35.0,,1.69,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.3083,16.5935,32.4,,1.82,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.31,-73.88,44.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.31,96.36,55.0,,1.75,,,,,,,,,Asia_Mongolia,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.3125,6.2809,24.9,,1.85,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.32,-119.63,36.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.3396,8.8017,21.5,,1.86,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.34,-90.47,43.6,,1.73,,,,,,,,,America_North,Angus2009,Stephenson 2024,Hk,-,,,,,,,
,,49.3435,11.806,29.0,,1.82,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.36,-113.65,29.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.3621,8.5147,28.4,,1.35,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.3866,8.7104,22.8,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.39,-121.42,32.0,,1.92,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.391,11.652,30.0,,1.76,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.3913,11.652,28.9,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.3986,8.5962,27.7,,1.39,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.42,20.31,40.0,,1.84,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.43,-79.0,38.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.4339,8.8072,23.5,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.4392,14.1928,40.0,,1.7,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.4467,8.8927,24.0,,1.74,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.45,-82.51,48.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.4504,-82.5079,47.4,,1.72,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,49.451,-82.5077,41.25,,1.8125,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,49.4593,9.0667,24.7,,1.79,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.468,13.174,33.0,,1.8,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.4689,11.5608,27.6,,1.83,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.49,-74.44,39.0,,1.93,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.5,99.15,52.0,,1.78,,,,,,,,,Asia_Mongolia,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.5,101.36,49.0,,1.82,,,,,,,,,Asia_Mongolia,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.5,117.5,35.6,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.5,119.5,36.8,,1.65,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.5,120.0,35.8,,1.65,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,49.5217,-67.2719,40.2,,1.84,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,49.5223,-67.2715,38.75,,1.845,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,49.55,-125.57,39.0,,1.94,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.55,117.44,35.05,,1.73,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,49.5519,6.383,28.1,,1.82,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.5565,6.4719,29.2,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.5654,11.4359,28.3,,1.9,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.59,-126.62,25.0,,1.88,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.59,-114.38,27.0,,1.94,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.6016,11.8038,29.0,,1.81,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.63,-79.0,42.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.631,22.708,36.0,,1.72,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.6314,22.7075,34.1,,1.7,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.643,14.899,38.0,,1.7,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.65,-123.21,39.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.6552,11.3594,30.0,,1.8,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.66,6.15,31.0,,1.75,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.6646,6.1526,24.0,,1.93,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.665,-90.334,46.0,,1.75,,,,,,,,,America_North,Angus2009,Stephenson 2024,Hk,-,,,,,,,
,,49.665,6.152,25.0,,1.94,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.67,-93.73,38.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.67,12.678,32.0,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.674,11.626,30.3,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.6829,10.9029,30.3,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.69,11.22,31.0,,1.73,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.6909,11.2203,31.0,,1.71,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.691,6.4695,26.5,,1.85,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.6919,11.2217,31.0,,1.72,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.692,11.222,32.0,,1.73,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.7,-124.44,28.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.716,29.656,39.9,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.73,-62.94,36.0,,2.02,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.738,12.0202,28.9,,1.85,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.74,-74.43,40.0,,1.64,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.746,11.4245,30.1,,1.78,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.75,-86.96,38.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.76,-77.64,36.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.7615,6.5604,29.9,,1.57,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.7616,7.7896,28.4,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.7622,11.3187,31.1,,1.74,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.7669,12.207,31.1,,1.71,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.77,10.9417,30.7,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.776,17.546,32.0,,1.81,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.7766,17.5428,32.3,,1.83,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.78,-126.06,33.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.78,17.54,32.0,,1.82,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,49.8,-79.01,43.0,,1.67,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.8098,12.1209,31.0,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.811,12.123,31.0,,1.69,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.83,-64.33,50.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.8335,11.8967,30.3,,1.81,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.8375,18.1472,32.0,,1.76,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.838,18.147,32.0,,1.77,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.8467,11.7407,30.4,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.8482,6.6594,29.6,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.85,100.63,50.0,,1.78,,,,,,,,,Asia_Mongolia,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.859,12.937,32.6,,1.69,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.8847,10.7279,28.3,,1.82,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.89,-126.68,28.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.89,13.887,31.0,,1.88,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9034,7.3922,30.0,,1.55,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.91,-74.37,35.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.9105,-74.3748,34.25,,1.7475,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,49.9149,6.7802,32.1,,1.59,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.92,99.45,53.0,,1.76,,,,,,,,,Asia_Mongolia,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.9392,7.2169,30.1,,1.61,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.94,-108.11,30.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,49.942,-108.108,40.2,,1.76,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,49.942283,-108.108139,50.8,,1.78,,,,,,,,,America_North,French2009,Stephenson 2024,Hk,-,,,,,,,
,,49.952,9.6663,25.6,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9619,9.8939,26.9,,1.75,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9626,11.9474,30.9,,1.71,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.972,12.215,29.3,,1.78,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9774,13.1686,32.0,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9842,7.1486,29.9,,1.64,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.9862,12.1083,29.1,,1.78,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,49.988,14.542,33.0,,1.69,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,49.9883,14.5417,34.0,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0,124.0,33.9,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,50.0,127.5,33.7,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,50.0021,10.3672,29.0,,1.73,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.005,4.595,25.0,,1.84,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,50.017,-90.587,42.6,,1.73,,,,,,,,,America_North,Angus2009,Stephenson 2024,Hk,-,,,,,,,
,,50.0186,12.2338,31.0,,1.62,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.02,-92.08,36.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,50.02,-90.59,40.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,50.02,-79.76,39.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,50.0225,12.1762,30.5,,1.7,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0266,7.0708,26.7,,1.77,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0281,6.872,29.9,,1.66,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.03,-125.37,52.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,50.0314,11.9728,31.0,,1.74,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.053,11.854,29.2,,1.85,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0649,6.9465,29.2,,1.64,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0718,9.2593,27.5,,1.63,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.08,15.812,32.5,,1.55,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.081,13.476,31.7,,1.75,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.0831,12.1786,31.3,,1.59,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.086,12.84,31.0,,1.72,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
,,50.095,4.595,33.9,,1.94,,,,,,,,,Europe,KnapmeyerEndrun2014,Stephenson 2024,Hk,-,,,,,,,
