Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,18.34,-97.03,37.56666667,,-,,,,,,,,,America_North,RodriguezDomingues2019,Stephenson 2024,Hk,-,,,,,,,
,,18.46,-69.92,47.8,,1.65,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,18.46,-69.92,56.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,18.5,110.0,29.17,,1.8,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,18.5,110.0,32.2,,1.72,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,18.51,-72.61,35.2,,1.79,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,18.51,-72.61,32.0,,1.81,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,18.51,-68.38,26.2,,1.81,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,18.51,-68.38,27.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,18.52,-72.3,39.1,,1.78,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,18.52,-72.3,48.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,18.814,98.944,32.5,,1.63,,,,,,,,,Asia_Southeast,Feng2021,Stephenson 2024,Hk,-,,,,,,,
,,18.814,98.944,32.6,,1.64,,,,,,,,,Asia_Southeast,Feng2021,Stephenson 2024,Hk,-,,,,,,,
,,18.814,98.944,31.8,,1.66,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,,18.814,98.944,31.9,,1.66,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,,18.98,-71.29,34.3,,1.72,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,18.98,-71.29,19.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.03,109.84,36.22,,1.59,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,19.03,109.84,30.0,,1.79,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.03,109.84,32.0,,1.7,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,NND,19.11,77.29,36.0,,1.71,0.24,,6.45,,3.77,,,,India-Tibet,Gupta,Singh 2015,,,,,,,,,
,NND,19.11,77.29,36.2,,1.75,0.258,,6.75,,3.86,,,,India-Tibet,Rai,Singh 2015,,,,,,,,,
,NND,19.11,77.29,35.0,,0,0,,0.0,,3.77,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,MULG,19.16,73.3,35.8,,1.76,0.26,,6.45,,3.66,,,,India-Tibet,Tiwari,Singh 2015,,,,,,,,,
,,19.16,73.3,36.0,,-,,,,,,,,,India,Mandal2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,19.29,-69.19,21.8,,1.72,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,19.29,-69.19,23.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.42,-155.28,38.0,,1.69,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.42,-155.28,22.0,,1.61,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.43,-70.73,13.0,,1.93,,,,,,,,,Caribbean,Kumar2020b,Stephenson 2024,Hk,-,,,,,,,
,,19.43,-70.73,26.0,,1.61,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,19.54,43.48,40.0,,1.785,,,,,,,,,Middle_East,Al-Damegh2005,Stephenson 2024,Hk,-,,,,,,,
,,19.54,43.48,39.6,,1.8,,,,,,,,,Middle_East,Tang2016,Stephenson 2024,Hk,-,,,,,,,
,ADL,19.65,78.57,37.87,,1.8,0.277,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,ADL,19.65,78.57,40.0,,0,0,,0.0,,3.74,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,19.65,78.57,46.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,19.65,78.57,36.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,KHU,20.2,85.62,39.6,,,,62,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,Gondwanas (∼117 Ma) (Behera et al.,,2005) [Eastern Ghat Mobile Belt],,,,,,
,,20.2,85.62,38.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,20.2,85.62,41.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,20.229,100.373,30.0,,1.76,,,,,,,,,Asia_Southeast,Feng2021,Stephenson 2024,Hk,-,,,,,,,
,,20.229,100.373,29.4,,1.79,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,BHN,20.31,85.83,37.0,,,,74,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,,,,,,,,,
,,20.31,85.83,36.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,20.31,85.83,42.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,VARE,20.33,73.69,35.2,,1.76,0.26,,6.45,,3.66,,,,India-Tibet,Tiwari,Singh 2015,,,,,,,,,
,,20.33,73.69,41.2,,-,,,,,,,,,India,Singh2012,Stephenson 2024,RF_other,RF_inverse,,,,,,,
,MPAD,20.48,73.81,33.4,,1.76,0.26,,6.45,,3.66,,,,India-Tibet,Tiwari,Singh 2015,,,,,,,,,
,,20.48,73.81,38.0,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_forward,,,,,,,
,AMDR,20.51,73.81,33.95,,1.76,0.26,,6.45,,3.66,,,,India-Tibet,Tiwari,Singh 2015,,,,,,,,,
,,20.51,73.81,34.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,KEN,20.55,86.47,38.2,,,,25,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,,,,,,,,,
,,20.55,86.47,39.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,20.55,86.47,40.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,HATT,20.56,73.7,31.09,,1.76,0.26,,6.45,,3.66,,,,India-Tibet,Tiwari,Singh 2015,,,,,,,,,
,,20.56,73.7,33.9,,-,,,,,,,,,India,Borah2014,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,20.7,-100.45,41.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,20.7,-100.45,52.0,,1.62,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,20.805,106.628,29.9,,1.72,,,,,,,,,Asia_Southeast,Nguyen2013,Stephenson 2024,Hk,-,,,,,,,
,,20.805,106.628,30.6,,1.73,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,WRD*,20.96,78.71,30.64,,1.87,0.3,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,WRD,20.96,78.71,57.5,,0,0,,0.0,,3.83,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,20.96,78.71,31.09,,-,,,,,,,,,India,Tiwari2006,Stephenson 2024,Hk,-,,,,,,,
,,20.96,78.71,39.27,,-,,,,,,,,,India,Tiwari2006,Stephenson 2024,Hk,-,,,,,,,
,,20.96,78.71,33.4,,-,,,,,,,,,India,Tiwari2006,Stephenson 2024,Hk,-,,,,,,,
,NGP,21.15,79.05,52.5,,0,0,,0.0,,3.84,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,21.15,79.05,38.0,,-,,,,,,,,,India,Mandal2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.15,79.05,35.0,,-,,,,,,,,,India,Mandal2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.15,79.05,42.0,,-,,,,,,,,,India,Mandal2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.31,42.78,38.1,,1.7,,,,,,,,,Middle_East,Kosarian2006,Stephenson 2024,Hk,-,,,,,,,
,,21.31,42.78,38.0,,1.75,,,,,,,,,Middle_East,EARS,Stephenson 2024,Hk,,,,,,,,
,,21.33,103.91,32.0,,1.83,,,,,,,,,Asia_Southeast,EARS,Stephenson 2024,Hk,,,,,,,,
,,21.33,103.91,34.0,,1.79,,,,,,,,,Asia_Southeast,EARS,Stephenson 2024,Hk,,,,,,,,
,BLS,21.34,86.66,45.3,,,,51,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,3.1 Ga (Saha,,1994) Radiometric dating,,,,,,
,,21.34,86.66,43.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.34,86.66,44.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.39,103.018,33.5,,1.68,,,,,,,,,Asia_Southeast,Nguyen2013,Stephenson 2024,Hk,-,,,,,,,
,,21.39,103.018,33.4,,1.73,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,,21.4,101.5,33.4,,1.682,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,21.4,101.5,34.1,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.4,110.4,26.8,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.4,110.4,24.1,,1.77,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,21.6,111.2,27.9,,1.69,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.6,111.2,27.5,,1.7,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,MOKR,21.61,69.78,37.4,,1.82,0.284,,6.54,,3.59,,,,India-Tibet,Kumar,Singh 2015,,,,,,,,,
,,21.61,69.78,36.5,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_forward,,,,,,,
,,21.7,109.2,28.5,,1.65,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.7,109.2,28.1,,1.65,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,SAL,21.78,86.83,46.0,,,,86,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,3.3 Ga (Mishra et al.,,1999) 207Pb/206Pb zircon dating,,,,,,
,,21.78,86.83,45.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.78,86.83,42.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,21.8,111.6,29.1,,1.7,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.8,111.6,29.0,,1.69,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,21.9,112.0,30.8,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,21.9,112.0,30.9,,1.66,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,21.94,120.81,31.5,,1.69,,,,,,,,,Asia_China,Wang2010,Stephenson 2024,Hk,-,,,,,,,
,,21.94,120.81,35.0,,1.63,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,22.0,100.7,32.8,,1.701,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,22.0,100.7,32.3,,1.72,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,BLSP,22.1,82.1,39.2,,1.73,0.25,,6.49,,3.75,,,,India-Tibet,Kumar,Singh 2015,,,,,,,,,
,,22.1,82.1,52.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,22.1,106.8,31.4,,1.68,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.1,106.8,29.0,,1.73,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,22.1,111.0,28.2,,1.71,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.1,111.0,28.0,,1.72,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,SNI*,22.13,79.45,39.7,,1.71,0.24,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,SNI,22.13,79.45,65.0,,0,0,,0.0,,3.91,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,BAL,22.3,86.83,43.6,,,,101,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,2.8 Ga (Sinha et al.,,1997) Radiometric dating,,,,,,
,,22.3,86.83,42.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,22.3,86.83,41.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,22.338,103.835,36.4,,1.77,,,,,,,,,Asia_Southeast,Nguyen2013,Stephenson 2024,Hk,-,,,,,,,
,,22.338,103.835,36.6,,1.79,,,,,,,,,Asia_Southeast,Yu2017,Stephenson 2024,Hk,-,,,,,,,
,,22.4,107.4,31.1,,1.63,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.4,107.4,30.9,,1.62,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,22.4,109.3,29.3,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.4,109.3,29.5,,1.65,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,22.4,110.9,30.4,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.4,110.9,30.5,,1.65,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,22.4,111.9,30.5,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.4,111.9,30.6,,1.67,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,SAIH,22.489,92.988,65.2,,1.75,0.2814,729,,,3.59,,10,,India-Tibet,Bora 2022,Bora 2022,There is H2,,Vsn2,K2,,62,,4.4,1.813
,,22.489,92.988,62.0,,-,,,,,,,,,India,Bora2022,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,22.6,110.2,29.8,,1.71,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.6,110.2,30.0,,1.7,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,SRK,22.63,86.11,42.6,,,,220,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,3.1 Ga (Paul et al.,,1991) Rb-Sr dating,,,,,,
,,22.63,86.11,37.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,22.63,86.11,42.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,HKA,22.642,93.599,72.4,,1.79,0.2732,1733,,,3.5,,35,,India-Tibet,Bora 2022,Bora 2022,Need to check clearly,,,70,,4.7,1.79,,
,,22.642,93.599,70.0,,-,,,,,,,,,India,Bora2022,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,CTR,22.65,80.35,40.47,,1.7,0.235,,0.0,,0.0,,,,India-Tibet,Rai,Singh 2015,,,,,,,,,
,,22.65,80.35,38.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,KHP*,22.74,79.48,35.94,,1.88,0.303,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,KHP,22.74,79.48,46.33,,1.88,0.303,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,KHP,22.74,79.48,52.5,,0,0,,0.0,,3.83,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,22.8,100.2,33.57,,1.6258,,,,,,,,,Asia_China,Zhang2019,Stephenson 2024,Hk,-,,,,,,,
,,22.8,100.2,37.8,,1.65,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,22.8,101.0,35.0,,1.758,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,22.8,101.0,34.6,,1.76,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.8,101.0,34.5,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,22.8,103.2,38.1,,1.687,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,22.8,103.2,37.7,,1.7,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,22.8,107.2,30.6,,1.67,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.8,107.2,30.4,,1.66,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,MNG,22.82,79.42,52.5,,0,0,,0.0,,3.82,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,22.82,79.42,39.2,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_forward,,,,,,,
,,22.82,121.08,11.4,,-,,,,,,,,,Asia_China,Wang2010,Stephenson 2024,Hk,-,,,,,,,
,,22.82,121.08,51.0,,1.73,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,22.85,44.32,40.0,,-,,,,,,,,,Middle_East,Sandvol1998,Stephenson 2024,Hk,-,,,,,,,
,,22.85,44.32,36.0,,1.77,,,,,,,,,Middle_East,EARS,Stephenson 2024,Hk,,,,,,,,
,KNP*,22.87,79.34,30.96,,1.91,0.311,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,KNP*,22.87,79.34,45.0,,1.91,0.311,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,KNP,22.87,79.34,57.5,,0,0,,0.0,,3.86,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,22.9,108.2,27.1,,1.7,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,22.9,108.2,27.5,,1.66,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,VGH,23.0,69.8,38.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.0,69.8,31.4,,-,,,,,,,,,India,Singh2012,Stephenson 2024,RF_other,RF_inverse,,,,,,,
,TRN,23.03,80.11,50.45,,0,0,,0.0,,0.0,,,,India-Tibet,Rai,Singh 2015,,,,,,,,,
,TRN,23.03,80.11,53.47,,0,0,,0.0,,0.0,,,,India-Tibet,Rai,Singh 2015,,,,,,,,,
,GDM,23.07,70.12,38.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.07,70.12,39.7,,-,,,,,,,,,India,Borah2014,Stephenson 2024,RF_SW_joint,-,,,,,,,
,BTL,23.08,79.03,35.7,,1.83,0.287,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,BTL,23.08,79.03,40.0,,0,0,,0.0,,3.68,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,23.08,79.03,34.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.1,99.3,34.2,,1.728,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,23.1,99.3,33.9,,1.73,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.1,99.3,33.8,,1.74,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,23.1,103.2,33.67,,1.6452,,,,,,,,,Asia_China,Zhang2019,Stephenson 2024,Hk,-,,,,,,,
,,23.1,103.2,39.0,,1.72,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,23.1,104.7,35.1,,1.687,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,23.1,104.7,34.7,,1.73,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.1,104.7,36.5,,1.66,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,23.1,109.6,28.7,,1.68,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.1,109.6,28.6,,1.67,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,BHU,23.21,69.65,39.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.21,69.65,34.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,BPL,23.24,77.43,52.5,,0,0,,0.0,,3.87,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,23.24,77.43,40.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.25,69.65,38.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.25,69.65,48.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,CHP,23.27,70.28,36.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.27,70.28,48.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,BHA,23.29,70.35,36.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.29,70.35,38.0,,-,,,,,,,,,India,Acton2010,Stephenson 2024,RF_SW_joint,-,,,,,,,
,DGPR,23.3,87.2,38.0,,0,0,,0.0,,3.86,,,,India-Tibet,Acton,Singh 2015,,,,,,,,,
,,23.3,87.2,34.9,,-,,,,,,,,,India,Borah2014,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.3,87.2,48.6,,-,,,,,,,,,India,Borah2014,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.3,106.6,32.1,,1.62,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,23.3,106.6,31.4,,1.66,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,23.3,107.6,30.2,,1.73,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.3,107.6,30.5,,1.72,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,23.3,120.63,33.9,,1.81,,,,,,,,,Asia_China,Wang2010,Stephenson 2024,Hk,-,,,,,,,
,,23.3,120.63,38.0,,1.61,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,NGR,23.31,69.73,39.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.31,69.73,38.0,,-,,,,,,,,,India,Mitra2008,Stephenson 2024,RF_SW_joint,-,,,,,,,
,NDD,23.31,70.12,36.0,,0,0,,0.0,,0.0,,,,India-Tibet,Mandal(2012),Singh 2015,,,,,,,,,
,,23.31,70.12,37.0,,-,,,,,,,,,India,Mandal2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,MHR,23.31,79.05,39.5,,1.75,0.258,,0.0,,0.0,,,,India-Tibet,Jagadeesh,Singh 2015,,,,,,,,,
,MHR,23.31,79.05,40.0,,0,0,,0.0,,3.63,,,,India-Tibet,Juli`a,Singh 2015,,,,,,,,,
,,23.31,79.05,38.8,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_inverse,,,,,,,
,,23.31,79.05,37.4,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_inverse,,,,,,,
,,23.31,79.05,37.0,,-,,,,,,,,,India,Kumar2014,Stephenson 2024,RF_other,RF_inverse,,,,,,,
,LOH,23.37,84.65,41.5,,,,649,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,1500–800 Ma (Naqvi and Rogers,,1987) K–Ar dating [Chotanagpur Granite Gneissic Terrain],,,,,,
,,23.37,84.65,41.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.37,84.65,42.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.39,121.3,14.6,,-,,,,,,,,,Asia_China,Wang2010,Stephenson 2024,Hk,-,,,,,,,
,,23.39,121.3,42.0,,1.6,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,23.4,103.2,38.3,,1.759,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,23.4,103.2,39.1,,1.76,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.4,103.2,38.2,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,23.4,104.3,38.3,,1.705,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,23.4,104.3,38.2,,1.71,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.4,104.3,38.1,,1.7,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,RAN,23.43,85.43,41.5,,,,629,,,,,,,India-Tibet,Mandal 2016,Mandal 2016,,,,,,,,,
,,23.43,85.43,41.0,,-,,,,,,,,,India,Mandal2021,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.43,85.43,42.0,,-,,,,,,,,,India,Mandal2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,23.5,100.7,38.1,,1.629,,,,,,,,,Tibet_plat,Sun2012,Stephenson 2024,Hk,-,,,,,,,
,,23.5,100.7,36.7,,1.72,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,23.5,100.7,38.2,,1.62,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,23.5,111.2,30.0,,1.66,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
